row_id,ID,group,log_eye,logP_c,relative_head_size,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
160,NMCP,Ninth instar,1.1040972188986793,0.005125729861981121,0.024905384869172723,1.0708667129296,0.033230505969079394,0.02648308740914684,0.04641832375038957,0.0011953061992383345,0.7261354714300892,FALSE,FALSE,FALSE,FALSE
175,OWAU,Ninth instar,1.0930971079799996,-0.04851936750482522,0.0621439391632493,1.0607086983380178,0.03238840964198175,0.027630643797002575,0.04642031605887519,0.0011874938668434535,0.708151925695322,FALSE,FALSE,FALSE,FALSE
23,CTFK,Tenth instar,1.1916471546352991,-0.010892441166423739,0.04745723597969016,1.1790018585039104,0.012645296131388761,0.13320590166592924,0.04645241520355141,0.001098179254652333,0.29283533534852446,FALSE,TRUE,FALSE,TRUE
254,UQVJ,Ninth instar,0.9724820115238975,-0.07751119244160942,-0.0018198755769690401,1.0079061268459926,-0.03542411532209511,0.021622573726001484,0.04641299887316655,0.001098035083780179,-0.7721439091473004,FALSE,FALSE,FALSE,FALSE
20,CGRD,Eighth instar,0.9908414631384513,-0.12909679555665687,0.07824993752280895,0.9645172240782103,0.02632423906024106,0.03782684897446115,0.04643318969629794,0.0010968039391334623,0.5786043015441782,FALSE,FALSE,FALSE,FALSE
251,UMXA,Female,0.97229292198944,0.14722196975274415,-0.0014445860709719162,1.0071959225103206,-0.03490300052088069,0.02220543675403712,0.0464143173148153,0.0010960068348439722,-0.7610118222030731,FALSE,FALSE,FALSE,FALSE
231,SNCY,Female,1.0374458534306223,0.15164754960913984,-0.014959272043393049,1.0050004327285043,0.03244542070211809,0.02544683255670375,0.04642026668000699,0.001092579703926267,0.7086031685714631,FALSE,FALSE,FALSE,FALSE
289,XWCJ,Eighth instar,0.8913830961679702,-0.15341021329953453,0.04285781291422451,0.924482998302066,-0.03309990213409586,0.02361052440606198,0.04641876214016122,0.0010510818218350125,-0.7222168451507691,FALSE,FALSE,FALSE,FALSE
141,MEAE,Female,0.9347198673425222,0.010087835150393909,-0.010577065801777533,0.9030473424107818,0.03167252493174044,0.024045390381755762,0.04642214543981924,9.809833088300945e-4,0.6912264141993754,FALSE,FALSE,FALSE,FALSE
217,RSFE,Tenth instar,1.217431824010092,0.038686382389833573,0.04844498998423538,1.2019886103760562,0.01544321363403589,0.08819303863810747,0.04644964943264323,9.80003235099884e-4,0.3486893447295567,FALSE,TRUE,FALSE,TRUE
168,OHRS,Female,1.0192082658808412,0.08694193013380835,0.011421672966621844,0.9682076833145857,0.051000582566255503,0.009427912740463205,0.04636473965643213,9.680935078170378e-4,1.1048022315159356,FALSE,FALSE,FALSE,FALSE
41,EAXN,Eighth instar,0.8746350566053226,-0.11684597483504322,-0.002027377108048153,0.917760177823068,-0.043125121217745366,0.013064596558646677,0.04639138373531971,9.662796998513115e-4,-0.9359193223686042,FALSE,FALSE,FALSE,FALSE
42,ECHF,Ninth instar,1.0700413316800736,-0.013986241974739855,-0.02153197327131119,1.0336550519238237,0.03638627975624997,0.018059344038500035,0.04641063920542672,9.605731614238341e-4,0.7916760053254341,FALSE,FALSE,FALSE,FALSE
64,GLXO,Female,1.0385083645984043,0.14410034397375715,-0.001590965798145686,1.0048499052382598,0.033658459360144555,0.02096289767992279,0.04641750357062305,9.59765493777256e-4,0.7334104722304491,FALSE,FALSE,FALSE,FALSE
16,CAXC,Eighth instar,0.8808707866428948,-0.10644134645863645,-0.007302014321287076,0.9209619990794211,-0.04009121243652636,0.014315657174673866,0.04640049896550929,9.173976131965963e-4,-0.8706281602823268,FALSE,FALSE,FALSE,FALSE
