row_id,ID,group,log_ear_linear,logP_c,relative_foretibia_size,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
226,SEVZ,Female,0.6305072723465664,0.15284029784214792,0.059127304561232844,0.6463558221039833,-0.015848549757416897,0.05344121524257002,0.03683668119670047,9.225293671587023e-4,-0.44280891471379236,FALSE,FALSE,FALSE,FALSE
231,SNCY,Female,0.5812628072058813,0.15164754960913984,0.008667712573930215,0.6052291143056321,-0.023966307099750783,0.024679662950985143,0.03682203886523892,9.176285226552941e-4,-0.6596720795525719,FALSE,FALSE,FALSE,FALSE
26,CVQJ,Female,0.517392312960972,-0.011875794480193935,-0.019794081842328535,0.4982728829145055,0.01911943004646649,0.037394039112799635,0.036831505034332614,9.083959059644058e-4,0.5297260024651425,FALSE,FALSE,FALSE,FALSE
166,OCGB,Female,0.5226057559704973,0.016256040575005404,0.021744158023528876,0.5460923072385393,-0.023486551268042,0.024746819356518287,0.03682309360382099,8.837779017321212e-4,-0.646489068386943,FALSE,FALSE,FALSE,FALSE
123,KYRB,Ninth instar,0.5022423713050357,-0.048373584284215676,-0.004089305224469373,0.5342947672907795,-0.03205239598574383,0.013372629541674983,0.03680155799627437,8.69063468180017e-4,-0.8771715613089498,FALSE,FALSE,FALSE,FALSE
110,KAOK,Female,0.5809500139520141,0.14145133580218006,-0.03983310754666043,0.5610443375014849,0.01990567645052921,0.03303419005483663,0.03683014660030297,8.620159617302037e-4,0.5502651450586855,FALSE,FALSE,FALSE,FALSE
301,YSQQ,Eighth instar,0.4216449194948324,-0.22002342397796615,0.0029492080788974763,0.40568755408784823,0.01595736540698417,0.04898044236764961,0.03683657285487092,8.491534665932128e-4,0.4448023663582835,FALSE,FALSE,FALSE,FALSE
3,AGNG,Female,0.5168590743750597,0.02807442169775265,0.011709479733559009,0.5441141438478648,-0.027255069472805094,0.017816974647770163,0.036814461288830806,8.448190546825446e-4,-0.7475697239299418,FALSE,FALSE,FALSE,FALSE
74,HDZC,Tenth instar,0.6194768866105907,-0.025887770952127687,0.025155718449148722,0.6104981585459835,0.0089787280646072,0.12534145561057627,0.036844516177960536,8.133309236377146e-4,0.260973355766195,FALSE,TRUE,FALSE,TRUE
219,RWGW,Eighth instar,0.47640775327826373,-0.1649729184593416,0.03664170422144526,0.45720718568410285,0.01920056759416089,0.03308575006898379,0.0368314360936974,8.033655381785623e-4,0.5307875284325861,FALSE,FALSE,FALSE,FALSE
163,NSFR,Ninth instar,0.4956991021804803,-0.04517171864672109,-0.01859906436087825,0.5231645152830495,-0.027465413102569225,0.01632959530103318,0.036813983322282695,7.839141120558902e-4,-0.7527693988819821,FALSE,FALSE,FALSE,FALSE
4,AIZJ,Female,0.6000576869993156,0.08055539673885526,-3.586308289391949e-5,0.5616764374030674,0.038381249596248224,0.008475377482394743,0.036781425101220476,7.82006321402176e-4,1.0477748783905856,FALSE,FALSE,FALSE,FALSE
245,TWQN,Eighth instar,0.45714436460174107,-0.17600819473736262,0.011520094644724126,0.4352195717263266,0.02192479287541449,0.02468248127271603,0.03682638639374882,7.680469425474225e-4,0.6034803170297911,FALSE,FALSE,FALSE,FALSE
187,PXBQ,Eighth instar,0.46499818946513355,-0.08731445321562004,0.018707282757894246,0.48832730660654544,-0.023329117141411893,0.02185145247963761,0.03682351042701483,7.653979402982438e-4,-0.6412044382413846,FALSE,FALSE,FALSE,FALSE
14,BZCS,Ninth instar,0.4893509959977761,-0.04706249079026503,-0.029640279313103257,0.5121297274456681,-0.022778731447891998,0.02177312849252878,0.03682468658105255,7.269770948272891e-4,-0.6260519366080877,FALSE,FALSE,FALSE,FALSE
23,CTFK,Tenth instar,0.6445474488713792,-0.010892441166423739,0.04435991081102184,0.6368047722571586,0.007742676614220567,0.139309053456266,0.03684553477284729,6.942040025864862e-4,0.22686532746100369,FALSE,TRUE,FALSE,TRUE
148,MTZI,Female,0.5088818504023944,0.0196664524474639,0.0024448256413134497,0.5323512364294439,-0.02346938602704951,0.019606073100198355,0.03682326505206272,6.918514409181706e-4,-0.6443206424605009,FALSE,FALSE,FALSE,FALSE
92,IVMB,Ninth instar,0.5486390328274865,-0.059956442320304504,-0.009093664922833833,0.5229349528454034,0.025704079982083128,0.01615307933494768,0.03681829865487204,6.789290517772005e-4,0.7044317492538202,FALSE,FALSE,FALSE,FALSE
233,SQCA,Tenth instar,0.5790691339910684,0.052750565385528914,-0.02297352370200299,0.5931923766112245,-0.014123242620156073,0.045324607622035586,0.03683923389157082,6.108174507947944e-4,-0.3929227534589296,FALSE,FALSE,FALSE,FALSE
210,RJGO,Female,0.5309741521482592,0.061539236108976825,0.011450718624578726,0.5611182902544165,-0.030144138106157348,0.010597988098169357,0.036807122488159386,6.057641827401873e-4,-0.8237911070987823,FALSE,FALSE,FALSE,FALSE
201,QXSG,Female,0.5214616914037605,0.0718037321289835,-0.003309376340367587,0.5545469541350706,-0.03308526273131007,0.008771463139140663,0.036798702917090066,6.017465722858802e-4,-0.9033339082427255,FALSE,FALSE,FALSE,FALSE
224,SDBA,Ninth instar,0.5001320828251669,-0.03894297394860735,-0.02277949859730795,0.5231033351184269,-0.022971252293260025,0.017800508822140033,0.03682437781462283,5.995457802061892e-4,-0.6300651263739708,FALSE,FALSE,FALSE,FALSE
142,MEMQ,Eighth instar,0.4060203552501779,-0.15017710346738755,-0.023754015635110724,0.42696523146842,-0.020944876218242148,0.02122684510616256,0.03682840752676271,5.985451947604786e-4,-0.5754894898611475,FALSE,FALSE,FALSE,FALSE
108,JZJE,Female,0.5503883057487432,0.08770558041910559,-0.04250781937569848,0.5312538877121044,0.019134418036638845,0.02356818339383669,0.036831721784448775,5.573047959311704e-4,0.5263745945506162,FALSE,FALSE,FALSE,FALSE
211,RJVU,Female,0.5471347696169864,0.06492906986348834,-0.0346895996989589,0.5258164136825506,0.021318355934435762,0.019102437296371424,0.036827723214075604,5.556085114077734e-4,0.5851167145071173,FALSE,FALSE,FALSE,FALSE
203,QZHA,Eighth instar,0.5070715660208298,-0.07766128625052171,0.009150077614571987,0.48754374753654944,0.019527818484280368,0.02231632833672034,0.036831039540114734,5.482182357261986e-4,0.5368527370683692,FALSE,FALSE,FALSE,FALSE
136,LRSS,Ninth instar,0.5987006294714485,0.017894489876550512,0.005996901096579608,0.5826353208920731,0.01606530857937538,0.03219303087719408,0.0368366213922858,5.462387677573627e-4,0.44391040257134823,FALSE,FALSE,FALSE,FALSE
33,DNHH,Tenth instar,0.639911058304687,0.01104983618658495,0.028546978693601812,0.6294895821992507,0.010421476105436311,0.07015617453258967,0.03684340196582707,5.426556775584519e-4,0.29378177770351277,FALSE,FALSE,FALSE,FALSE
