row_id,ID,group,log_eye,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
50,EWKB,ninth,0.9612640975168864,-0.11840823105030185,0.9852126955127796,-0.023948597995893217,0.05050293939280326,0.05459877349695973,0.0013507367332208785,-0.45073245772307313,FALSE,FALSE,FALSE,FALSE
224,SDBA,ninth,1.0809573534293888,-0.03894297394860735,1.0312969204123668,0.049660433017022054,0.012658374280653575,0.05454169666674904,0.0013463102710177465,0.9165630181503187,FALSE,FALSE,FALSE,FALSE
118,KSLC,female,1.0416891412684885,0.13831161579751217,1.0012488500264785,0.040440291242010096,0.018794733289904737,0.054566751206986695,0.001342227372414537,0.7487207871851472,FALSE,FALSE,FALSE,FALSE
123,KYRB,ninth,0.977385831233966,-0.048373584284215676,1.0258278338769722,-0.04844200264300613,0.013206917461418933,0.05454530744575423,0.0013380568481232004,-0.8943233962455115,FALSE,FALSE,FALSE,FALSE
170,OLFY,female,0.8860376887031342,0.054593398604173116,0.9399111271782451,-0.053873438475110946,0.010443811213838295,0.054528571302262345,0.0013013934033044223,-0.9932075614408175,FALSE,FALSE,FALSE,FALSE
220,SBJV,tenth,1.1892144333503907,0.0389535834602277,1.1563695950243467,0.03284483832604401,0.026597705003540466,0.054583582247368506,0.0012731360223224872,0.6105292803791136,FALSE,FALSE,FALSE,FALSE
254,UQVJ,ninth,0.9724820115238975,-0.07751119244160942,1.0089300833840371,-0.03644807186013965,0.021610218327373656,0.054576062364340636,0.0012608562381796271,-0.6757781663517757,FALSE,FALSE,FALSE,FALSE
16,CAXC,eighth,0.8808707866428948,-0.10644134645863645,0.9259433012893351,-0.045072514646440354,0.014098649637353057,0.05455487889649009,0.0012388401964996377,-0.8324930363057462,FALSE,FALSE,FALSE,FALSE
251,UMXA,female,0.97229292198944,0.14722196975274415,1.0077771880598065,-0.03548426607036659,0.022192499427431633,0.05457817471016664,0.0012287181087985198,-0.6581042515103872,FALSE,FALSE,FALSE,FALSE
209,RIWP,ninth,0.9852569363388779,-0.03663516966456304,1.0326352835603527,-0.047378347221474826,0.012685852409869053,0.0545484579351114,0.0012281456179001895,-0.8744556293598839,FALSE,FALSE,FALSE,FALSE
