row_id,ID,group,.rownames,log_midleg,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
228,SGBK,ninth,228,3.266865668866864,-0.036923354104597905,3.201522961005814,0.06534270786105001,0.012662513217361013,0.0337464412789528,0.009652009103187337,1.9398436206679164,FALSE,FALSE,FALSE,FALSE
150,MVOV,eighth,150,3.0083276181236944,-0.15163070947315793,3.070513398042361,-0.06218577991866647,0.013875179996469363,0.03376594605548143,0.009602666033787451,-1.8472579602513997,FALSE,FALSE,FALSE,FALSE
82,HTCT,ninth,82,3.131289737309539,-0.04502642260578238,3.196076099084722,-0.06478636177518293,0.012706305323826468,0.03374998233901059,0.009522008210810905,-1.9233699044559975,FALSE,FALSE,FALSE,FALSE
167,ODLJ,eighth,167,3.1565109396714703,-0.11793929786468649,3.0931606787522785,0.06335026091919183,0.013045303676864796,0.033758937300574846,0.009353871107454847,1.8810580797081866,FALSE,FALSE,FALSE,FALSE
32,DJFZ,tenth,32,3.3364455044324584,0.05970917023873734,3.29307318255041,0.043372321882048315,0.02665643075544442,0.03386205071791886,0.009211488668365873,1.2968268577228825,FALSE,FALSE,FALSE,FALSE
223,SCXD,ninth,223,3.1687187268702655,0.0020811662038244805,3.227741699794378,-0.059022972924112516,0.014720373849111871,0.03378460666108513,0.009193413709804902,-1.7540571349236949,FALSE,FALSE,FALSE,FALSE
263,VHBT,tenth,263,3.295799828281404,0.11914013906619814,3.333022527788276,-0.03722269950687185,0.0334551132264559,0.03388613016927106,0.008635132169113813,-1.116861341138052,FALSE,TRUE,FALSE,TRUE
31,DFME,eighth,31,3.090610541916178,-0.19473157687063614,3.0415411052178545,0.04906943669832353,0.019023467424768,0.033836861030850665,0.008283796007383163,1.4614506995732275,FALSE,FALSE,FALSE,FALSE
233,SQCA,tenth,233,3.2473855333139166,0.052750565385528914,3.288395626166267,-0.041010092852350244,0.026430799239639098,0.03387195055458357,0.008161931700298315,-1.22605441484109,FALSE,FALSE,FALSE,FALSE
208,RIJE,female,208,3.13045982549463,0.06583975749554294,3.2017363278753908,-0.07127650238076066,0.008723740579403266,0.033707653253822904,0.007849480236501883,-2.1117934267271408,FALSE,FALSE,FALSE,FALSE
245,TWQN,eighth,245,3.105348719877314,-0.17600819473736262,3.0541269147986165,0.05122180507869745,0.01622345305632524,0.0338266008363822,0.007654114116127121,1.5233828174947592,FALSE,FALSE,FALSE,FALSE
262,VGLK,ninth,262,3.2436074610873846,-0.05848281989035531,3.1870307432477682,0.056576717839616375,0.013137232235730496,0.03379873702033279,0.007514509801089894,1.6800096381858947,FALSE,FALSE,FALSE,FALSE
86,IEPT,tenth,86,3.317906348331155,0.1439800866228811,3.349719877002174,-0.031813528671019053,0.03888129863422226,0.03390447011741129,0.007413873973259742,-0.9572507928987017,FALSE,TRUE,FALSE,TRUE
172,OQDA,ninth,172,3.1515173313433817,-0.026743324975510907,3.208365950548692,-0.05684861920531015,0.012837302566079671,0.03379727427024979,0.007409193794232533,-1.6878271115159302,FALSE,FALSE,FALSE,FALSE
219,RWGW,eighth,219,3.1134486403213866,-0.1649729184593416,3.0615447992875224,0.05190384103386414,0.01497863786771714,0.03382331427869565,0.007237937471055762,1.5426914750547387,FALSE,FALSE,FALSE,FALSE
309,ZIER,tenth,309,3.26880819361641,0.0786314559158019,3.3057926945845684,-0.03698450096815842,0.027874648634395545,0.033887403720011984,0.007021650324803483,-1.106524501304403,FALSE,FALSE,FALSE,FALSE
29,DESX,female,29,3.2867026834929605,0.0915151088357733,3.2189952333758582,0.06770745011710222,0.008637006227289107,0.033731921457086825,0.007011413023124085,2.005961128048966,FALSE,FALSE,FALSE,FALSE
106,JXVQ,tenth,106,3.2485511251779506,0.04997993230502096,3.286533213696061,-0.03798208851811058,0.026374244822296007,0.03388380437334661,0.006985353950342092,-1.1354949859201902,FALSE,FALSE,FALSE,FALSE
