row_id,ID,group,log_foreleg,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
285,XQBJ,tenth,3.288177981854794,-0.00850831550168607,3.318244998275342,-0.030067016420547876,0.07000302451245288,0.033847948252162696,0.007987218094737845,-0.9213510413190595,FALSE,TRUE,FALSE,TRUE
251,UMXA,female,3.213762775481378,0.14722196975274415,3.2691421214707916,-0.05537934598941385,0.022192499427431633,0.03374261176343715,0.007770630806279426,-1.65499507124679,FALSE,FALSE,FALSE,FALSE
52,FDUO,female,3.322172211677066,0.13394797250973878,3.25970830306638,0.06246390861068596,0.0173068320978763,0.03370193616283092,0.007633103676545549,1.8620689240057964,FALSE,FALSE,FALSE,FALSE
223,SCXD,ninth,3.220754059879973,0.0020811662038244805,3.2734079441104504,-0.052653884230477566,0.022628268520402936,0.03375722480788822,0.00716892020229052,-1.5738962175529805,FALSE,FALSE,FALSE,FALSE
56,FKWM,eighth,3.1797399081196027,-0.14422326819529618,3.1143729247615384,0.06536698335806435,0.014366344662824163,0.0336841348460037,0.006897524634193327,1.945701640807852,FALSE,FALSE,FALSE,FALSE
178,PBXK,eighth,3.13305646441721,-0.05921935965997127,3.1773479927740635,-0.04429152835685368,0.029610300738189658,0.03379691128521675,0.006733687190567174,-1.3286883957220952,FALSE,FALSE,FALSE,FALSE
114,KEMO,tenth,3.2907126484868834,-0.02988663375019951,3.31115368585303,-0.020441037366146553,0.11369447225923145,0.03387226647544086,0.006601451549038263,-0.6416331112631913,FALSE,TRUE,FALSE,TRUE
69,GWYL,eighth,3.117396655918347,-0.19574457712609528,3.0762034100895974,0.041193245828749614,0.03289477676317532,0.033809902372916506,0.006514673497034023,1.2378405728179094,FALSE,FALSE,FALSE,FALSE
43,ECJN,tenth,3.289557935453731,0.008298802814695083,3.3238200171105357,-0.034262081656804444,0.04618120103787889,0.03383537746626258,0.006504622562066265,-1.0367078122992037,FALSE,FALSE,FALSE,FALSE
226,SEVZ,female,3.3210713371828704,0.15284029784214792,3.273135062403469,0.04793627477940143,0.02458305842074576,0.03378064344945247,0.006481044873257603,1.4343155218447765,FALSE,FALSE,FALSE,FALSE
51,EXFC,eighth,3.0382168851601463,-0.19001776342842502,3.08044611478777,-0.04222922962762388,0.029799955277609733,0.033805841017575694,0.006162834299663794,-1.2669459220942703,FALSE,FALSE,FALSE,FALSE
66,GRAC,ninth,3.215610499491232,-0.13687029389003724,3.189508401362519,0.026102098128713003,0.07008787921891915,0.03385957929058088,0.006027969964187505,0.7998895592941625,FALSE,TRUE,FALSE,TRUE
274,WNVZ,ninth,3.195341041734537,-0.02574524975185799,3.2566062237584763,-0.06126518202393916,0.013673468655392196,0.03370998758361901,0.005758718723664566,-1.8229675365032347,FALSE,FALSE,FALSE,FALSE
155,NBFT,ninth,3.3206198087514847,0.004434597067865864,3.2748289566946185,0.04579085205686617,0.02380961765069679,0.033790762147561104,0.005718761218365628,1.3695788061936178,FALSE,FALSE,FALSE,FALSE
305,ZAQJ,eighth,3.04766036641435,-0.16743294430020406,3.0971780574143755,-0.049517691000025454,0.02011912004904236,0.033773507480832785,0.005608469048780424,-1.4782548344686977,FALSE,FALSE,FALSE,FALSE
127,LHWT,tenth,3.3796842923595256,0.06570971002803394,3.342863548728205,0.036820743631320596,0.03470161664905162,0.033826929013494704,0.005511537952197315,1.1074836673388515,FALSE,FALSE,FALSE,FALSE
67,GRRD,female,3.3192097282517357,0.15913822133829725,3.2776109912062155,0.041598737045520195,0.02749091447146465,0.033808697337547086,0.005490643981666764,1.246547626492229,FALSE,FALSE,FALSE,FALSE
64,GLXO,female,3.3138586783798467,0.14410034397375715,3.2669235847190974,0.04693509366074933,0.020947205640766544,0.03378579258356825,0.005254971839088445,1.4017488146939479,FALSE,FALSE,FALSE,FALSE
250,ULBD,ninth,3.3205656116365647,0.018030906219439924,3.2830384718742787,0.037527139762286055,0.03192908077664292,0.03382448669613236,0.005237501234328589,1.1271129559378177,FALSE,FALSE,FALSE,FALSE
37,DSPJ,eighth,3.163151676095839,-0.15163070947315793,3.108885128655336,0.054266547440502855,0.01574026786146055,0.033749655745426946,0.005222978142284535,1.6164150937899744,FALSE,FALSE,FALSE,FALSE
200,QUAR,eighth,3.0977020471377084,-0.09553242672156381,3.150445490202704,-0.05274344306499579,0.016118228789667267,0.03375767184029634,0.005056262154693046,-1.5713487488779916,FALSE,FALSE,FALSE,FALSE
15,CAPF,tenth,3.353966001956717,0.00912490777700059,3.3240940409281827,0.029871961028534066,0.04524925179281408,0.03384976789402798,0.0048352618434415835,0.9034295562173766,FALSE,FALSE,FALSE,FALSE
49,EMMR,tenth,3.3775875160230213,0.05984000035601711,3.340916531912912,0.036670984110109384,0.030912813561334494,0.033827748204070286,0.0048319129732083835,1.1008209943726874,FALSE,FALSE,FALSE,FALSE
106,JXVQ,tenth,3.2988323749841277,0.04997993230502096,3.337645890029763,-0.03881351504563524,0.027092374485821982,0.033819929909974025,0.004706856387089648,-1.1628474261248756,FALSE,FALSE,FALSE,FALSE
48,EMIY,female,3.2499674323458745,0.16950833548157784,3.284981022393489,-0.03501359004761451,0.03280440609314931,0.03383358830690948,0.0046928642049340686,-1.0520952314011591,FALSE,FALSE,FALSE,FALSE
172,OQDA,ninth,3.2007118542405295,-0.026743324975510907,3.2560035812613344,-0.05529172702080487,0.013524016313491517,0.03374443429017329,0.004637822304810116,-1.6451006018663656,FALSE,FALSE,FALSE,FALSE
173,OTIL,female,3.2820571754663255,0.07038079676179954,3.214531166028524,0.06752600943780163,0.008758513818984634,0.03367119633639714,0.004436850456305448,2.0042731768912323,FALSE,FALSE,FALSE,FALSE
198,QRKY,female,3.149890096212882,0.07515900692470479,3.2179270358746406,-0.06803693966175839,0.008547159004706924,0.033667831602209077,0.004393679187984123,-2.0192230915398954,FALSE,FALSE,FALSE,FALSE
310,ZRDE,ninth,3.3127850237568977,-0.010892441166423739,3.2655744191844094,0.04721060457248827,0.01730294456473032,0.03378491383622008,0.004359342309606439,1.4073603098011507,FALSE,FALSE,FALSE,FALSE
247,UCYK,female,3.1351680757947156,0.02170713066057295,3.1799388334651058,-0.04477075767039018,0.01882028758085334,0.03379587623387607,0.004277393110740674,-1.3356594111531084,FALSE,FALSE,FALSE,FALSE
208,RIJE,female,3.1463481418611177,0.06583975749554294,3.2113038533343206,-0.06495571147320289,0.009088021732428488,0.03368790327965111,0.004262800717213194,-1.928303409988636,FALSE,FALSE,FALSE,FALSE
40,EAXA,ninth,3.3034375372112383,-0.03677925150329653,3.2499438417942983,0.053493695416940046,0.01268227586285691,0.03375421783230696,0.004063962310163809,1.5909249697120917,FALSE,FALSE,FALSE,FALSE
254,UQVJ,ninth,3.184781151097372,-0.07751119244160942,3.22534970498097,-0.040568553883598035,0.021610218327373656,0.03381342621252803,0.004055790687730257,-1.212018188399169,FALSE,FALSE,FALSE,FALSE
288,XVQB,ninth,3.1892616210920197,-0.05554207376282827,3.238614761789151,-0.04935314069713126,0.014334199140775258,0.033775026477273755,0.003922877883796309,-1.4690125814525163,FALSE,FALSE,FALSE,FALSE
312,ZVNV,ninth,3.3035478009253993,-0.032896309974027815,3.2522883800856017,0.05125942083979762,0.012865326546435968,0.03376574269453168,0.0037868363007510447,1.524618045536136,FALSE,FALSE,FALSE,FALSE
165,NVHP,eighth,3.200610016061308,-0.08247622182423853,3.160118167677915,0.04049184838339315,0.019770543268736833,0.033813888315113665,0.0036826415634970463,1.2085908214268222,FALSE,FALSE,FALSE,FALSE
225,SDVC,ninth,3.3094840587388235,-0.0058504136781756255,3.268618819009361,0.040865239729462655,0.019133834928880187,0.03381243465893504,0.003625365177080888,1.219339768346156,FALSE,FALSE,FALSE,FALSE
44,ECOO,ninth,3.2668084786235037,-0.0737661502396092,3.2276109790122556,0.03919749961124808,0.01996246616409327,0.033818991292598764,0.0034858335545033523,1.1700719668015158,FALSE,FALSE,FALSE,FALSE
262,VGLK,ninth,3.2822261403689623,-0.05848281989035531,3.23683912549666,0.045387014872302345,0.014974112962217326,0.033793519300751036,0.003470325394268566,1.3513982809968639,FALSE,FALSE,FALSE,FALSE
152,MYTW,female,3.2964662975003862,0.1169184644915553,3.247605446389604,0.0488608511107822,0.012607629253294695,0.033777621343422666,0.0033700558002197943,1.4530873045671966,FALSE,FALSE,FALSE,FALSE
117,KPNC,female,3.13305646441721,0.0015266119126129407,3.1655965561774257,-0.032540091760215883,0.02721590474039126,0.0338422912902398,0.003324210688700448,-0.9749584482645168,FALSE,FALSE,FALSE,FALSE
219,RWGW,eighth,3.1376440772334138,-0.1649729184593416,3.0990005653120747,0.03864351192133908,0.019307866921660616,0.033821180625961775,0.0032725269512121993,1.1531500091775093,FALSE,FALSE,FALSE,FALSE
280,XDBU,female,3.2345326151442384,0.03587645212724078,3.190008958023909,0.044523657120329574,0.014405023924675794,0.03379741109207149,0.003208926890120488,1.325309018724958,FALSE,FALSE,FALSE,FALSE
189,PZFT,ninth,3.29842610362621,-0.03361423663276253,3.2518548926047672,0.04657121102144268,0.012817917589911307,0.03378837239030996,0.003114003891309503,1.3851425277881162,FALSE,FALSE,FALSE,FALSE
267,VNVH,female,3.1725386496598356,0.09062751605576147,3.228920491987212,-0.05638184232737631,0.008814981623649852,0.03373916516273144,0.003113519715853041,-1.6735452616198594,FALSE,FALSE,FALSE,FALSE
90,IULK,ninth,3.3163291610169137,0.03278982282299103,3.291949974881562,0.024379186135351727,0.04324103580191972,0.03386499327401656,0.003064718265558871,0.7365351836753479,FALSE,FALSE,FALSE,FALSE
130,LKHO,eighth,3.1926139816792753,-0.09293799565926908,3.152367572085961,0.04024640959331416,0.016736839776288554,0.03381511960386011,0.003060901471376708,1.1994104356858277,FALSE,FALSE,FALSE,FALSE
1,ACGN,female,3.3032905000105615,0.14578243015674164,3.2681190419201456,0.035171458090415886,0.021610870655610414,0.033833742741027656,0.0030485330973202334,1.0507759594141712,FALSE,FALSE,FALSE,FALSE
109,KAIL,ninth,3.198693525505703,-0.14904798003102915,3.1821554574044857,0.016538068101217274,0.08523358133806262,0.033880638800055825,0.0030410320988052777,0.5109815668849943,FALSE,TRUE,FALSE,TRUE
290,YAKT,eighth,3.0424488607765143,-0.2072975428641317,3.067644405972782,-0.025195545196267766,0.03992619072327798,0.03386305008333874,0.0030016309491297855,-0.7598834983716009,FALSE,FALSE,FALSE,FALSE
259,VECM,ninth,3.220135031734363,-0.017654935238720748,3.2614911935736957,-0.04135616183933255,0.015323844298508065,0.03381076106424706,0.0029506825052024272,-1.2315982972332724,FALSE,FALSE,FALSE,FALSE
244,TSPY,female,3.12671667534941,-0.016524672332297596,3.1527675240166246,-0.026050848667214854,0.03682361054472885,0.03386094318385928,0.002940489319122736,-0.7844125371292032,FALSE,FALSE,FALSE,FALSE
306,ZAVH,eighth,3.0837202568417443,-0.12483912138059217,3.12873365222754,-0.04501339538579563,0.012821157811872909,0.033795406432649215,0.0029099146871718186,-1.33881145083427,FALSE,FALSE,FALSE,FALSE
21,CHCF,female,3.2276769808212693,0.1400034591013657,3.2640119321699537,-0.03633495134868436,0.019402755754816012,0.03382975647367806,0.002907986510574135,-1.0843133707901464,FALSE,FALSE,FALSE,FALSE
151,MXAY,female,3.2446020494390813,0.047201601484293976,3.198057731914801,0.04654431752428012,0.011753718559763893,0.03378861090390918,0.0028460294168213126,1.3835970792592538,FALSE,FALSE,FALSE,FALSE
167,ODLJ,eighth,3.177595391947785,-0.11793929786468649,3.1338453801783555,0.04375001176942961,0.012987077682647296,0.033800918681583254,0.0027853722919581945,1.3013446147116703,FALSE,FALSE,FALSE,FALSE
85,IEJY,eighth,3.204736331714479,-0.06113690578924302,3.175927380475302,0.028808951239176928,0.028637469245900306,0.03385366457731064,0.002749716884556739,0.8637982887270257,FALSE,FALSE,FALSE,FALSE
265,VJTT,female,3.2091082773091486,0.12197178146302323,3.2511968344075486,-0.04208855709839998,0.013818094878461402,0.03380787535737806,0.0027474090677135576,-1.2524519890382102,FALSE,FALSE,FALSE,FALSE
276,WQRK,ninth,3.2417912494389416,0.0030508968332563224,3.273993472008775,-0.032202222569833516,0.023107033131288403,0.03384360201108011,0.0027408360481357627,-0.9628040761225981,FALSE,FALSE,FALSE,FALSE
82,HTCT,ninth,3.2021771752451493,-0.04502642260578238,3.244964161235381,-0.042786985990231674,0.012890672295859544,0.03380503575989712,0.0026438060243288665,-1.272637251386633,FALSE,FALSE,FALSE,FALSE
238,TABC,ninth,3.220933705977645,-0.01921113559522447,3.2605515525058966,-0.03961784652825173,0.014945688212231372,0.033817743911369456,0.0026389942112764637,-1.179604284876653,FALSE,FALSE,FALSE,FALSE
282,XMEN,eighth,3.139572843529664,-0.07003508106539513,3.1693351754478103,-0.029762331918146145,0.024503071166548453,0.033851059315862235,0.002489795981651882,-0.8904910663572716,FALSE,FALSE,FALSE,FALSE
161,NRDG,eighth,3.1712180193386637,-0.12342391554646914,3.1297821061773794,0.041435913161284255,0.012824547813644605,0.033810649617121304,0.0024664274006152404,1.2324102590369224,FALSE,FALSE,FALSE,FALSE
273,WKXK,ninth,3.2477547844185777,0.007609860314141459,3.276746195522385,-0.02899141110380743,0.02550829659604052,0.03385327208279856,0.002464478402046506,-0.8678723370495838,FALSE,FALSE,FALSE,FALSE
105,JUYN,female,3.129738553401725,-0.01497264380205987,3.1538705493559167,-0.024131995954191687,0.03591970857212607,0.03386582647615503,0.0024567107393335713,-0.7262935808761465,FALSE,FALSE,FALSE,FALSE
9,AZJJ,female,3.1575109291166163,0.05301403528561699,3.202188623609708,-0.04467769449309156,0.010695785970695924,0.03379710218070245,0.002381198693978544,-1.3273987028721403,FALSE,FALSE,FALSE,FALSE
16,CAXC,eighth,3.1809662517949806,-0.10644134645863645,3.142363626977558,0.038602624817422715,0.014098649637353057,0.0338217276722597,0.002359420826723695,1.1488826461774337,FALSE,FALSE,FALSE,FALSE
232,SNDZ,ninth,3.275936456149813,0.03922071315328135,3.2958329765989167,-0.019896520449103505,0.048983448713148074,0.03387494546445046,0.0023403920531243675,-0.602918568361818,FALSE,FALSE,FALSE,FALSE
39,DYFV,tenth,3.3655702040190043,0.054461880224289994,3.339132578205447,0.026437625813557464,0.028433586692724992,0.033860223761187795,0.0022982258484923928,0.7926140552457942,FALSE,FALSE,FALSE,FALSE
97,JOYH,tenth,3.3049801239203327,0.029289078706530747,3.3307826136276812,-0.025802489707348553,0.029444220119072044,0.03386184790412821,0.002271660486234989,-0.7739749907763466,FALSE,FALSE,FALSE,FALSE
80,HOHH,ninth,3.279029747687948,-0.052024555846096776,3.240738655590785,0.03829109209716286,0.013704388554252019,0.03382293813611207,0.002254769282850057,1.13938308298057,FALSE,FALSE,FALSE,FALSE
266,VNSP,eighth,3.17241295045786,-0.1190338175580361,3.1330345062630567,0.0393784441948033,0.01293567410959001,0.03381883354121552,0.002247379434858046,1.1712817860367577,FALSE,FALSE,FALSE,FALSE
29,DESX,female,3.2772013351638285,0.0915151088357733,3.229551303411262,0.047650031752566324,0.008874480736051522,0.03378380531882356,0.0022390983228166065,1.4144071057773042,FALSE,FALSE,FALSE,FALSE
228,SGBK,ninth,3.2888495484957114,-0.036923354104597905,3.2498568319683505,0.038992716527360916,0.012678946703989526,0.033820342448786456,0.0021587110131820408,1.159657811809411,FALSE,FALSE,FALSE,FALSE
294,YGFO,eighth,3.141000766145235,-0.07078018206104719,3.1687831680556102,-0.0277824019103754,0.024185236621172716,0.03385674620079766,0.0021400124157337783,-0.8311160358386652,FALSE,FALSE,FALSE,FALSE
307,ZFKD,eighth,3.077911159511635,-0.14550758367123828,3.113421440814028,-0.03551028130239331,0.014573513215433551,0.03383300025342492,0.002065785209096718,-1.0571036231929547,FALSE,FALSE,FALSE,FALSE
110,KAOK,female,3.234985366601269,0.14145133580218006,3.2650409368938065,-0.03005557029253758,0.019936919338200517,0.03385039525939273,0.002046732474714958,-0.8971674787539903,FALSE,FALSE,FALSE,FALSE
181,PMTK,eighth,3.0678436109012472,-0.16628417909633053,3.098029119066609,-0.030185508165361696,0.019734340364976188,0.033850016525149906,0.002042646251252734,-0.9009530532371856,FALSE,FALSE,FALSE,FALSE
245,TWQN,eighth,3.1184807388130444,-0.17600819473736262,3.090825090958956,0.02765564785408836,0.023320587412632873,0.033857129734367636,0.0020410997696097377,0.8269578692519921,FALSE,FALSE,FALSE,FALSE
134,LQLO,female,3.2786907071693587,0.09959392076348927,3.235292908088002,0.04339779908135677,0.009636238557900384,0.03380274601944842,0.002019829045179186,1.288682404762766,FALSE,FALSE,FALSE,FALSE
126,LGMD,female,3.2816628129669656,0.10698419677392379,3.2405451708815365,0.04111764208542912,0.010680592593201206,0.03381212486624596,0.00201390897510669,1.2216182210665945,FALSE,FALSE,FALSE,FALSE
139,LYTH,female,3.228766748016172,0.03962127394373627,3.1926703996625467,0.036096348353625185,0.013442039759699922,0.03383100361868232,0.001964299225933724,1.0739338489799173,FALSE,FALSE,FALSE,FALSE
119,KTFS,ninth,3.257615653184131,-0.07242136109409647,3.22842296900016,0.029192684183971362,0.01941164274721098,0.033852952384882895,0.0018780105368101966,0.8711766509533861,FALSE,FALSE,FALSE,FALSE
186,PWML,eighth,3.0485856004577934,-0.2057607885277175,3.0687829090195455,-0.02019730856175217,0.038930120302016195,0.033874547620893376,0.0018768257582794671,-0.6088237439873332,FALSE,FALSE,FALSE,FALSE
27,CWPJ,ninth,3.32825027390609,0.07141585960488883,3.3152725568967267,0.012977717009363232,0.08515538917680125,0.03388621586276237,0.0018705753676333103,0.40095921314372274,FALSE,TRUE,FALSE,TRUE
293,YFAT,female,3.3097945581888117,0.1748865783064366,3.288803334935499,0.020991223253312707,0.03581760858472002,0.03387296741471523,0.0018531681668762447,0.6317332184764806,FALSE,FALSE,FALSE,FALSE
191,PZWX,eighth,3.2073698846819987,-0.04648033388254147,3.186785688387949,0.02058419629404984,0.036810284017685505,0.03387379761787433,0.0018351622436590734,0.6198028381166371,FALSE,FALSE,FALSE,FALSE
104,JUJH,ninth,3.2873939169986017,-0.03390155167568132,3.25168141043546,0.035712506563141844,0.012800668599985927,0.03383240270172705,0.0018286254387415589,1.0621686309767953,FALSE,FALSE,FALSE,FALSE
91,IVIQ,female,3.179989455815701,-0.00892863074430128,3.1581660242288554,0.021823431586845743,0.032539234724012725,0.033871254290566595,0.00180737319217577,0.6556648849691372,FALSE,FALSE,FALSE,FALSE
269,WDBI,ninth,3.191134569886476,-0.09920665008344809,3.212249885989303,-0.02111531610282702,0.03445067875421445,0.0338727360650144,0.0017984781813309523,-0.6350178309562774,FALSE,FALSE,FALSE,FALSE
239,TART,female,3.1789076324218657,0.08132393782958514,3.2223084469573524,-0.04340081453548672,0.008479545243727675,0.033802841119860975,0.001773479235914474,-1.2880199969595036,FALSE,FALSE,FALSE,FALSE
28,CWRT,eighth,3.061356142987955,-0.18365577980709125,3.0851593845438487,-0.02380324155589353,0.02666549395823624,0.03386689170269382,0.0017408395406296583,-0.7129853530876124,FALSE,FALSE,FALSE,FALSE
99,JPJS,female,3.125948803085618,-0.028885417904565225,3.1439827527877955,-0.01803394970217731,0.04454528406580366,0.033878629262964303,0.0017323050277386948,-0.5452069259813211,FALSE,FALSE,FALSE,FALSE
236,SXDN,female,3.1627498190880727,0.04812856970269341,3.1987165274289895,-0.03596670834091675,0.01157123273065787,0.033831584642191014,0.001672443301149554,-1.0690636651290093,FALSE,FALSE,FALSE,FALSE
176,OZHE,female,3.1325333150461363,-0.017654935238720748,3.1519642471428058,-0.019430932096669462,0.03749109198078627,0.033876110419200474,0.0016678883864964403,-0.585284226032319,FALSE,FALSE,FALSE,FALSE
