row_id,ID,group,log_head_size,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
210,RJGO,female,2.313825948900468,0.061539236108976825,2.291901517064746,0.021924431835722125,0.0095156625435304,0.04841918055974847,2.492334209026803e-4,0.45556717353318776,FALSE,FALSE,FALSE,FALSE
236,SXDN,female,2.259478863071396,0.04812856970269341,2.27928023898185,-0.019801375910454055,0.01157123273065787,0.04842219057005018,2.482477885579795e-4,-0.4118798650017109,FALSE,FALSE,FALSE,FALSE
34,DOCI,ninth,2.667227859359612,-0.06824910053410682,2.6824818057430613,-0.015253946383449346,0.017840101811137224,0.04842761728687555,2.3003988404383596e-4,-0.31830172933716755,FALSE,FALSE,FALSE,FALSE
247,UCYK,female,2.2397740021793093,0.02170713066057295,2.2544140377508177,-0.014640035571508392,0.01882028758085334,0.04842824449359805,2.2398512400753745e-4,-0.30564390065256725,FALSE,FALSE,FALSE,FALSE
22,CPWC,female,2.2324365502246843,-0.012860115729604882,2.221881513562012,0.010555036662672546,0.034712904443695,0.048431743391760464,2.218723689744901e-4,0.22216691143110692,FALSE,FALSE,FALSE,FALSE
300,YRUH,female,2.326359790360695,0.11704202043166423,2.3441372564448133,-0.01777746608411812,0.01263537411842164,0.04842479240752722,2.1896690074456947e-4,-0.369980605148446,FALSE,FALSE,FALSE,FALSE
89,INPV,female,2.382889458108181,0.1437395285269416,2.369263276553179,0.01362618155500206,0.02080708706373847,0.048429223399174916,2.1539165821256572e-4,0.2847658603432889,FALSE,FALSE,FALSE,FALSE
311,ZSUF,eighth,2.422850324552975,-0.17435338714477777,2.410242608338015,0.012607716214960263,0.022657575825181922,0.04843013963199742,2.0155731571218913e-4,0.2637308477918564,FALSE,FALSE,FALSE,FALSE
242,TRCQ,female,2.2878581488714405,0.07901654031822436,2.3083500595816884,-0.020491910710247918,0.008477794242029957,0.048421279434546056,1.935747325034708e-4,-0.42557794573580243,FALSE,FALSE,FALSE,FALSE
270,WHQS,female,2.2542466348123567,0.03841910990394459,2.270142304412298,-0.015895669599941264,0.013741885378998479,0.04842696236044317,1.9082205704031032e-4,-0.33100260670568543,FALSE,FALSE,FALSE,FALSE
263,VHBT,tenth,2.9315783440233405,0.11914013906619814,2.9268842418075285,0.004694102215812013,0.12116240239909075,0.048434811325222184,1.8478277295372816e-4,0.10354904781618138,FALSE,TRUE,FALSE,TRUE
195,QMKN,female,2.272042368065862,0.06023238804007858,2.2906715936299245,-0.018629225564062324,0.00966789059505254,0.048423761451800516,1.8287965127353146e-4,-0.38712592186417233,FALSE,FALSE,FALSE,FALSE
262,VGLK,ninth,2.6763604919311987,-0.05848281989035531,2.6910634637167625,-0.01470297178556379,0.014974112962217326,0.04842820978833855,1.7834537053926797e-4,-0.30635797011297966,FALSE,FALSE,FALSE,FALSE
158,NFZB,female,2.354521798226452,0.10997485320857181,2.3374860819186027,0.01703571630784939,0.011197590827576914,0.04842569520022391,1.7767737798225552e-4,0.3542856180374067,FALSE,FALSE,FALSE,FALSE
163,NSFR,ninth,2.718445701821507,-0.04517171864672109,2.702759965414086,0.015685736407421214,0.012901622960508053,0.04842719788560283,1.7415625265665712e-4,0.32649202324160514,FALSE,FALSE,FALSE,FALSE
45,EDIK,eighth,2.4701000128560078,-0.13543797089510412,2.4551310601332665,0.014968952722741236,0.0132984487249697,0.048427950796355326,1.6361306130406448e-4,0.31163511841586405,FALSE,FALSE,FALSE,FALSE
135,LRRL,tenth,2.884360432917545,0.041488439063415816,2.8948191985360068,-0.010458765618461818,0.026358351628336583,0.048431847585151594,1.6258729233614133e-4,-0.21919403965244952,FALSE,FALSE,FALSE,FALSE
31,DFME,eighth,2.396001973728916,-0.19473157687063614,2.386736618287314,0.009265355441602008,0.032328491756390104,0.04843265012490832,1.584380471325677e-4,0.1947807299648716,FALSE,FALSE,FALSE,FALSE
47,EJSA,ninth,2.68591854982583,-0.04779066383634856,2.700458690989453,-0.014540141163623233,0.013142223305013426,0.04842838749523064,1.5251154772679486e-4,-0.3026838299036514,FALSE,FALSE,FALSE,FALSE
19,CCQV,female,2.3651287953899587,0.1505728584793744,2.3756943781068967,-0.010565582716937971,0.02359518232462477,0.04843178027355553,1.4769173598178233e-4,-0.22111916166261955,FALSE,FALSE,FALSE,FALSE
141,MEAE,female,2.232901619795874,0.010087835150393909,2.2434786855976534,-0.010577065801779195,0.023351823881015497,0.0484317727990021,1.4641336033494013e-4,-0.2213319019539313,FALSE,FALSE,FALSE,FALSE
293,YFAT,female,2.4067309564659296,0.1748865783064366,2.398576926212276,0.008154030253653577,0.03581760858472002,0.04843332104324687,1.369394589125918e-4,0.17172779836124927,FALSE,FALSE,FALSE,FALSE
85,IEJY,eighth,2.5499445857339995,-0.06113690578924302,2.540836420650085,0.009108165083914432,0.028637469245900306,0.048432762543160535,1.3459827835154487e-4,0.19111206341035433,FALSE,FALSE,FALSE,FALSE
7,ASOK,female,2.269929875500834,0.05393563366563847,2.284745483355325,-0.014815607854491208,0.010546909591285023,0.0484281290145248,1.2640944643785735e-4,-0.3080134996903804,FALSE,FALSE,FALSE,FALSE
3,AGNG,female,2.2491601864942155,0.02807442169775265,2.2604065327082137,-0.011246346213998226,0.016685180027784623,0.0484312947365933,1.1667408443016886e-4,-0.23453790317913223,FALSE,FALSE,FALSE,FALSE
93,JDGM,female,2.3707572125490364,0.15486471056091555,2.3797336000941356,-0.008976387545099218,0.02549146459644136,0.04843285495237042,1.1561986519566315e-4,-0.18804277533409905,FALSE,FALSE,FALSE,FALSE
264,VJOC,female,2.3593361424147634,0.11987960175702894,2.346807810010554,0.012528332404209586,0.013298103994093534,0.04843026070367107,1.1460672724342633e-4,0.26082437045693263,FALSE,FALSE,FALSE,FALSE
139,LYTH,female,2.2836452366458233,0.03962127394373627,2.2712737058048758,0.012371530840947553,0.013442039759699922,0.048430394316880336,1.1299848626981783e-4,0.25757874394831487,FALSE,FALSE,FALSE,FALSE
164,NUDB,female,2.360930646186651,0.14518200984449803,2.3706208494945007,-0.009690203307849643,0.021372001319993367,0.04843240439949269,1.1201636428984505e-4,-0.20256851860322553,FALSE,FALSE,FALSE,FALSE
201,QXSG,female,2.3169559534683994,0.0718037321289835,2.3015618169129763,0.015394136555423099,0.008681059743770805,0.048427544425747315,1.1190832170529031e-4,0.31973966400484194,FALSE,FALSE,FALSE,FALSE
205,RBFY,female,2.3848245654500433,0.15069232565590984,2.375806813120277,0.009017752329766093,0.023646451620767794,0.04843283436960218,1.0783361003456213e-4,0.18873073462958237,FALSE,FALSE,FALSE,FALSE
257,VDBS,female,2.3447058025921708,0.10335851298715304,2.3312591974897687,0.013446605102402032,0.010126738808961923,0.04842945967931946,9.989448221153008e-5,0.2794928715788126,FALSE,FALSE,FALSE,FALSE
52,FDUO,female,2.3498813268766408,0.13394797250973878,2.3600480781720257,-0.010166751295384913,0.0173068320978763,0.04843209086730676,9.902660329374222e-5,-0.21209044969003082,FALSE,FALSE,FALSE,FALSE
149,MUVY,tenth,2.894804721366327,0.023879273789943145,2.88754777181323,0.00725694955309697,0.032375248691966715,0.048433814556091546,9.734489021891311e-5,0.152562747454116,FALSE,FALSE,FALSE,FALSE
111,KDQD,female,2.369246857880314,0.1524826227265612,2.377491728432845,-0.008244870552531314,0.02442515037388657,0.04843329653497058,9.325873362322115e-5,-0.17262409913024948,FALSE,FALSE,FALSE,FALSE
71,GYFU,female,2.327125011242079,0.08477508204871786,2.313769637873373,0.013355373368705958,0.008542576943689255,0.04842955334900148,8.286260943657931e-5,0.2773747226805796,FALSE,FALSE,FALSE,FALSE
227,SFBL,female,2.3339274151913,0.11753609158795997,2.3446022452281765,-0.010674830036876415,0.012747246928455728,0.04843174311565476,7.966864039770075e-5,-0.22217473649331276,FALSE,FALSE,FALSE,FALSE
309,ZIER,tenth,2.915501960689148,0.0786314559158019,2.9101568207975146,0.0053451398916335435,0.04702538558407367,0.048434644662825044,7.908491082739454e-5,0.11323124734463605,FALSE,FALSE,FALSE,FALSE
196,QOGZ,female,2.2549477407772542,0.03238651569915363,2.2644648051208187,-0.009517064343564474,0.015379216942717863,0.04843253892831277,7.680827531244797e-5,-0.19834277622574314,FALSE,FALSE,FALSE,FALSE
56,FKWM,eighth,2.4542477671896905,-0.14422326819529618,2.4449973282508557,0.009250438938834815,0.014366344662824163,0.048432714543945564,6.764655587924131e-5,0.1926870199344364,FALSE,FALSE,FALSE,FALSE
145,MLES,female,2.3251523142617,0.10810674132585141,2.3357279321855864,-0.010575617923886504,0.010868273471784715,0.04843182294604673,6.64155194951636e-5,-0.2199006776429199,FALSE,FALSE,FALSE,FALSE
268,VUNA,female,2.3401396084576205,0.100975917340002,2.3290168479069244,0.011122760550696054,0.009806293672968178,0.04843141989502158,6.614477198168844e-5,0.23115345471764337,FALSE,FALSE,FALSE,FALSE
181,PMTK,eighth,2.4118300067539638,-0.16628417909633053,2.419550340116719,-0.007720333362755127,0.019734340364976188,0.04843359796485316,6.543542383599393e-5,-0.161254573379393,FALSE,FALSE,FALSE,FALSE
185,PVXU,female,2.3117832457719563,0.07051023822208013,2.3003444615778297,0.011438784194126583,0.00875095901509226,0.04843118013910512,6.229534549282117e-5,0.23759448630579394,FALSE,FALSE,FALSE,FALSE
168,OHRS,female,2.3272306123494624,0.08694193013380835,2.3158089393828423,0.011421672966620111,0.008619157443426123,0.0484311941348356,6.115739624991025e-5,0.23722329905662867,FALSE,FALSE,FALSE,FALSE
213,RNCJ,female,2.2887861004437537,0.04812856970269341,2.27928023898185,0.009505861461903908,0.01157123273065787,0.048432558285155886,5.721074623607102e-5,0.1977273172006128,FALSE,FALSE,FALSE,FALSE
17,CBMA,female,2.2635415183150194,0.040821994520255034,2.272403748700358,-0.00886223038533851,0.013151324741800311,0.048432960139409446,5.66970189292662e-5,-0.18448694370147578,FALSE,FALSE,FALSE,FALSE
36,DQAV,eighth,2.4972957320311298,-0.09232851826724997,2.5048572810681735,-0.007561549037043758,0.016889871043792457,0.04843368775591154,5.341328816342807e-5,-0.15770939623782254,FALSE,FALSE,FALSE,FALSE
258,VDVI,tenth,2.8960157094384185,0.05722014032989153,2.9013153561452554,-0.0052996467068369135,0.02958656678730124,0.048434679904006225,4.7171597830465694e-5,-0.11125419626845935,FALSE,FALSE,FALSE,FALSE
308,ZFXN,ninth,2.7153137981783315,-0.022330820485013447,2.722830326177405,-0.007516527999073652,0.014274685290423717,0.048433716381623894,4.4370575074825105e-5,-0.15656230480821556,FALSE,FALSE,FALSE,FALSE
18,CBRE,eighth,2.4788765725825512,-0.10845170822749917,2.486259380671248,-0.007382808088696624,0.013829000419672641,0.048433785866782465,4.143194013484052e-5,-0.1537422906169326,FALSE,FALSE,FALSE,FALSE
16,CAXC,eighth,2.481276293809803,-0.10644134645863645,2.4885783081310913,-0.007302014321288297,0.014098649637353057,0.04843382621932927,4.1342975685372324e-5,-0.15208060487040326,FALSE,FALSE,FALSE,FALSE
65,GMLX,eighth,2.540843057054663,-0.057011365828508076,2.5455951800185757,-0.004752122963912697,0.030766445639970535,0.04843487152939967,3.953680405287967e-5,-0.09982086544522957,FALSE,FALSE,FALSE,FALSE
188,PXBW,eighth,2.532597420235213,-0.07301882190350462,2.5271307772282516,0.005466643006961203,0.023256678263715996,0.048434623765741536,3.894341092229485e-5,0.11438744774528502,FALSE,FALSE,FALSE,FALSE
2,ACIU,female,2.3064123526318276,0.06765864847381464,2.2976607241630855,0.008751628468742112,0.00894098774549678,0.048433038374449545,3.727090944505088e-5,0.18179711890249667,FALSE,FALSE,FALSE,FALSE
148,MTZI,female,2.246736216194323,0.0196664524474639,2.252493479411279,-0.005757263216955799,0.019556734342494327,0.0484345147099794,3.604867841899252e-5,-0.12024104252843124,FALSE,FALSE,FALSE,FALSE
35,DQAS,eighth,2.45683724538107,-0.1279912122489073,2.4637208042176177,-0.006883558836547898,0.012870440282556284,0.04843403271048531,3.345622401467055e-5,-0.1432761265222071,FALSE,FALSE,FALSE,FALSE
283,XNIH,female,2.222691455179811,-0.0078081824478117845,2.2266360763014053,-0.003944621121594327,0.031936959525085795,0.04843511691206273,2.8346709723108116e-5,-0.08290893902405191,FALSE,FALSE,FALSE,FALSE
203,QZHA,eighth,2.5171682931112636,-0.07766128625052171,2.5217757519674335,-0.004607458856169977,0.021457155132983272,0.048434926043146295,2.5429695343239097e-5,-0.09632065437503681,FALSE,FALSE,FALSE,FALSE
288,XVQB,ninth,2.699287991310594,-0.05554207376282827,2.6936475055208517,0.0056404857897423,0.014334199140775258,0.04843456664806659,2.509301533214782e-5,0.11748963288711253,FALSE,FALSE,FALSE,FALSE
