row_id,ID,group,log_foretibia,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
262,VGLK,ninth,2.615715589899414,-0.05848281989035531,2.5675710157171667,0.04814457418224727,0.014974112962217326,0.03380205395997049,0.003899943625940157,1.4326081836491817,FALSE,FALSE,FALSE,FALSE
104,JUJH,ninth,2.6331829664226585,-0.03390155167568132,2.5813122576378777,0.05187070878478073,0.012800668599985927,0.03378393269888401,0.0038528768394691677,1.5417844316380394,FALSE,FALSE,FALSE,FALSE
252,UNBX,eighth,2.5262085291451064,-0.1120184329515308,2.476378743546175,0.049829785598931586,0.01342912385503502,0.03379408918937662,0.003734968534996009,1.4815925071984823,FALSE,FALSE,FALSE,FALSE
167,ODLJ,eighth,2.523325759691945,-0.11793929786468649,2.4726374088357783,0.05068835085616685,0.012987077682647296,0.03378988828776197,0.0037342199697797058,1.5067827589582894,FALSE,FALSE,FALSE,FALSE
110,KAOK,female,2.5584668528960286,0.14145133580218006,2.5982999604426906,-0.03983310754666203,0.019936919338200517,0.03383775889072378,0.0035905103526091414,-1.1882862559431246,FALSE,FALSE,FALSE,FALSE
310,ZRDE,ninth,2.6366974043236344,-0.010892441166423739,2.594174643383271,0.04252276094036356,0.01730294456473032,0.03382701175198647,0.003532168632082388,1.2668217973183786,FALSE,FALSE,FALSE,FALSE
308,ZFXN,ninth,2.6347265366833668,-0.022330820485013447,2.5877804437014262,0.046946092981940524,0.014274685290423717,0.03380776029165607,0.003529973493633596,1.3964500293285151,FALSE,FALSE,FALSE,FALSE
251,UMXA,female,2.564910895183411,0.14722196975274415,2.6021740064220134,-0.037263111238602153,0.022192499427431633,0.03384742532404333,0.0035137877736291408,-1.1129004824072584,FALSE,FALSE,FALSE,FALSE
67,GRRD,female,2.642835896118608,0.15913822133829725,2.6101738391854656,0.03266205693314239,0.02749091447146465,0.03386312136622337,0.0033807007322798387,0.9781390504369811,FALSE,FALSE,FALSE,FALSE
37,DSPJ,eighth,2.495021983529093,-0.15163070947315793,2.451348146280072,0.0436738372490213,0.01574026786146055,0.033822252090704656,0.003378727750499047,1.3000809432126472,FALSE,FALSE,FALSE,FALSE
151,MXAY,female,2.5857695663933775,0.047201601484293976,2.535026530276362,0.05074303611701536,0.011753718559763893,0.03378977321834019,0.003378435408660535,1.507466793639103,FALSE,FALSE,FALSE,FALSE
116,KORY,eighth,2.386466576974748,-0.21484474849951463,2.411403833774615,-0.024937256799867136,0.04508867313156929,0.03388476394844242,0.0033524054139204566,-0.7536523454238309,FALSE,FALSE,FALSE,FALSE
228,SGBK,ninth,2.627093186688735,-0.036923354104597905,2.5796230316040667,0.04747015508466834,0.012678946703989526,0.033805497921231546,0.003195401939168261,1.410897134711606,FALSE,FALSE,FALSE,FALSE
293,YFAT,female,2.6481940339488443,0.1748865783064366,2.620746309994743,0.027447723954101555,0.03581760858472002,0.03387844675540154,0.003164526099388595,0.825525778180114,FALSE,FALSE,FALSE,FALSE
124,LAZJ,ninth,2.529282322507553,-0.04299449157285551,2.5762291884566477,-0.04694686594909481,0.01276393888781938,0.03380792316855388,0.003146833161188778,-1.395404116261396,FALSE,FALSE,FALSE,FALSE
